#stokes,freq,ind,real,imag
12,103000000000.00000000,3,-50.71132690,-12.34551770
12,103000000000.00000000,4,-8.07839300,-4.60523850
12,103000000000.00000000,5,-2.93483150,-0.36410910
12,103000000000.00000000,6,0.09267430,0.81881280
12,103000000000.00000000,7,-3.04638290,4.31320880
12,103000000000.00000000,8,-0.06405710,3.05025980
12,103000000000.00000000,9,-7.67452140,3.66849830
12,103000000000.00000000,10,85.27301040,18.78393960
12,103000000000.00000000,11,0.66738920,-1.93542140
12,103000000000.00000000,12,-1.68019490,0.33785730
12,103000000000.00000000,13,2.98291100,-0.51286650
12,103000000000.00000000,14,-0.52574310,-0.66018240
12,103000000000.00000000,15,0.02840100,-0.01650030
12,103000000000.00000000,16,-0.43035410,-0.84743460
12,103000000000.00000000,17,0.54843860,-0.07584800
12,103000000000.00000000,18,2.41292070,-0.24973350
12,103000000000.00000000,19,-4.36402450,1.44959190
12,103000000000.00000000,20,-0.47043330,0.00815380
12,103000000000.00000000,21,21.66350050,1.68015850
12,103000000000.00000000,22,1.18566250,1.62470120
12,103000000000.00000000,23,6.38251330,1.11010850
12,103000000000.00000000,24,0.53672790,-0.35152440
12,103000000000.00000000,25,-1.11774810,0.33484850
12,103000000000.00000000,26,1.03416810,0.84347330
12,103000000000.00000000,27,0.28099860,-0.24076620
12,103000000000.00000000,28,0.04224340,-0.24304270
12,103000000000.00000000,29,-0.11670370,-0.19467560
12,103000000000.00000000,30,0.17807680,0.54588680
12,103000000000.00000000,31,-0.24516970,0.29325150
12,103000000000.00000000,32,-0.19371780,0.08702750
12,103000000000.00000000,33,-1.17767620,0.71405540
12,103000000000.00000000,34,0.62745610,-0.17623460
12,103000000000.00000000,35,4.04762130,-1.85870490
12,103000000000.00000000,36,-1.94099320,0.06904530
12,103000000000.00000000,37,1.29109540,-0.01142230
12,103000000000.00000000,38,-0.68993390,0.08845040
12,103000000000.00000000,39,1.06109380,-0.04230930
12,103000000000.00000000,40,-1.05461130,-0.70264050
12,103000000000.00000000,41,0.34690320,-0.04782900
12,103000000000.00000000,42,-0.79063030,-0.43068300
12,103000000000.00000000,43,-0.16785600,0.19927670
12,103000000000.00000000,44,-0.26714150,-0.39595700
12,103000000000.00000000,45,-0.01419870,0.03626960
12,103000000000.00000000,46,-0.14200120,0.27907870
12,103000000000.00000000,47,0.09321040,0.07675620
12,103000000000.00000000,48,0.06444770,-0.21391000
12,103000000000.00000000,49,0.15115230,0.09595710
12,103000000000.00000000,50,0.38697710,-0.01386200
12,103000000000.00000000,51,-0.13766200,-0.02099840
12,103000000000.00000000,52,-0.38148690,0.04346390
12,103000000000.00000000,53,0.83128850,-0.36672480
12,103000000000.00000000,54,-1.84635480,0.85256400
12,103000000000.00000000,55,-0.02005410,0.03277550
12,103000000000.00000000,56,0.11253200,0.05344950
12,103000000000.00000000,57,-0.04104480,-0.10570330
12,103000000000.00000000,58,-0.10525220,-0.04552800
12,103000000000.00000000,59,-0.19391250,-0.09781850
12,103000000000.00000000,60,0.76561460,0.94790390
12,103000000000.00000000,61,0.28184030,0.35135240
12,103000000000.00000000,62,0.69735790,0.44071920
12,103000000000.00000000,63,0.20055870,0.00709040
12,103000000000.00000000,64,0.54659210,0.48528080
12,103000000000.00000000,65,0.15031180,0.07184300
12,103000000000.00000000,66,1.00000000,1.00000000
